,distributed_link_id,persona_category,distributed_link_category,distributed_link_author,rec_category,rec_author,isTopCount_persona,prop_persona,isMajorityCount_persona,isFirst3Position_persona,isFirstPosition_persona,propSameAuthor,isTopCount_dst,prop_dst,isMajorityCount_dst,isFirst3Position_dst,isFirstPosition_dst
370,7356004064121015598,society,society,cnn,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
371,7356004064121015598,sports,society,cnn,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
372,7356039120021376302,beauty,beauty,shereeneidriss,"['beauty', 'other', 'beauty', 'other', 'beauty', 'beauty', 'beauty', 'beauty']","['shereeneidriss', 'jonathan_giovannini', 'casinha.da_day', 'shereeneidriss', 'shereeneidriss', 'shereeneidriss', 'shereeneidriss', 'shereeneidriss']",True,0.75,True,True,True,0.75,True,0.75,True,True,True
373,7356039120021376302,control,beauty,shereeneidriss,"['other', 'beauty', 'beauty', 'beauty', 'beauty', 'other', 'other', 'beauty']","['m.a.s.1430', 'shereeneidriss', 'shereeneidriss', 'tatlafata', 'roseandben', 'lord_quaisie', 'lizethjimenez196', 'zainawan09']",False,0.0,False,False,False,0.25,True,0.625,True,True,False
374,7356039120021376302,society,beauty,shereeneidriss,"['beauty', 'beauty', 'other', 'beauty', 'other', 'beauty', 'other', 'other']","['shereeneidriss', 'shereeneidriss', 'bidenhq', 'shereeneidriss', 'qra.lebrao', 'blinkvy.ng', 'vss_o', 'hairbyapeke1']",False,0.0,False,False,False,0.375,True,0.5,False,True,True
375,7356039120021376302,sports,beauty,shereeneidriss,"['other', 'other', 'other', 'beauty', 'other', 'beauty', 'beauty', 'beauty']","['callmehardio2', 'real_bass', 'korra251', 'sabisbe18', 'navigue5baton', 'leqaa_samir', '1309studios', 'roseandben']",False,0.0,False,False,False,0.0,True,0.5,False,False,False
376,7356325315381153066,beauty,beauty,user7282247529,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
377,7356325315381153066,control,beauty,user7282247529,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
378,7356325315381153066,society,beauty,user7282247529,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
379,7356325315381153066,sports,beauty,user7282247529,"[None, None, None, None, None, None, None, None]","[None, None, None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
380,7356393174585052458,beauty,other,meganmota,"['other', 'other', 'other', None, None, None, None, None]","['playboyjuju', 'majesticryan', 'steviesthesavage', None, None, None, None, None]",False,0.0,False,False,False,0.0,False,1.0,True,True,True
381,7356393174585052458,control,other,meganmota,"['other', 'sports', 'beauty', 'beauty', 'other', None, None, None]","['user2890658112', 'j.billiard3', 'interiorhomedesign1', 'asikaccessories', 'jordanflomofficial', None, None, None]",False,0.0,False,False,False,0.0,False,0.4,False,True,True
382,7356393174585052458,society,other,meganmota,"['beauty', 'sports', 'other', 'other', None, 'other', 'other', 'other']","['karli.annaa', 'drkyleo', 'miry8270', 'branyanandres', None, 'official.happy03', 'chizzykayfa', 'igorradchuk']",False,0.0,False,False,False,0.0,True,0.7142857142857143,True,True,False
383,7356393174585052458,sports,other,meganmota,"['sports', 'other', 'other', 'other', 'other', 'sports', 'sports', 'beauty']","['tayyabawan751', 'user6771671527728', 'j.jh11', 'user2797547790205', 'thabii274', 'tayyabawan751', 'tayyabawan751', 'tayyabawan751']",False,0.375,False,True,True,0.0,True,0.5,False,True,False
384,7356733416546602282,beauty,,,"['other', 'beauty', 'other', None, None, None, None, None]","['gamingjadenwilliams', 'sheskrizza', 'austinfelt', None, None, None, None, None]",False,0.3333333333333333,False,True,False,0.0,True,0.0,False,False,False
385,7356733416546602282,control,,,"['other', 'beauty', None, 'beauty', 'other', 'beauty', 'other', 'beauty']","['_youngchun', 'thecookiedoughco', None, 'sophiesophss', 'bailey..henderson0', 'roostarzhotchicken', 'hannahsdailyadvice', 'lilytrii']",False,0.0,False,False,False,0.0,False,0.0,False,True,False
386,7356733416546602282,society,,,"['society', 'other', 'other', 'other', 'other', 'society', 'other', 'other']","['anonymously9367', 'millenaeli', 'helenaarangel_', 'isadora_.nunes', 'nickfrc', 'dailyfishtoknews', 'brwa.1.x', 'agnessjones2']",False,0.25,False,True,True,0.0,False,0.0,False,False,False
387,7356733416546602282,sports,,,"['beauty', 'other', None, 'beauty', 'beauty', 'beauty', 'beauty', 'beauty']","['sophiesophss', 'manueldubois8', None, 'lilytrii', 'roostarzhotchicken', 'kimssspamm', 'skyenoigg', 'jaaliyahs']",False,0.0,False,False,False,0.0,False,0.0,False,True,False
388,7356743717237312814,beauty,society,cassidywilliamsnews,"['other', 'sports', 'other', None, None, None, None, None]","['spyfamily_anime_official', 'lamainethetrain', 'sigmareddvr', None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
389,7356743717237312814,control,society,cassidywilliamsnews,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['.nelxstarskm', 'denisangura', 'romancavoodle', 'godsila.rey', 'sonya.yates', 'f1rstmotors', 'carichilli', 'ridwanc11']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
390,7356743717237312814,society,society,cassidywilliamsnews,"['other', 'other', 'other', 'other', 'other', 'beauty', 'beauty', 'other']","['daily.jeep.wranglers', 'daniellepeart.tv', 'vickyy_917', 'iqjfajeb7uc', 'thejarrodbenson', 'meginnewengland', 'petobsessed777', 'lovindubai']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
391,7356743717237312814,sports,society,cassidywilliamsnews,"[None, 'other', None, None, 'beauty', None, 'beauty', 'other']","[None, 'l3hcar', None, None, 'eagleeyeinspectionslv', None, 'rantingtanget', 'chabelitarabitfn']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
392,7357026311220612394,beauty,society,the_inconvenient_truth88,"['other', 'other', None, None, None, None, None, None]","['twigbot_', 'clipsandcaseoh', None, None, None, None, None, None]",False,0.0,False,False,False,0.0,False,0.0,False,False,False
393,7357026311220612394,control,society,the_inconvenient_truth88,"['other', 'sports', 'sports', 'other', 'society', 'other', 'other', 'beauty']","['itonyvara', 'j.billiard3', 'kungfu.abc', 'aydas', 'dantethehater', 'novettebet', 'wallyrashid', 'dorabore22']",False,0.0,False,False,False,0.0,False,0.125,False,False,False
394,7357026311220612394,society,society,the_inconvenient_truth88,"['society', 'society', 'society', 'society', 'society', 'society', 'society', None]","['toomeantobean', 'btnewsroom', 'wallyrashid', 'apnews', 'the_inconvenient_truth88', 'the_inconvenient_truth88', 'dailymail', None]",True,1.0,True,True,True,0.2857142857142857,True,1.0,True,True,True
395,7357026311220612394,sports,society,the_inconvenient_truth88,"['sports', 'beauty', 'other', 'sports', 'other', 'sports', 'sports', None]","['notgracefuger', 'kxks.official', 'girlonset', 'ibra_11z_', 'truongvu.32', 'ligue1ubereats', 'chachofreestyle', None]",True,0.5714285714285714,True,True,True,0.0,False,0.0,False,False,False
396,7358538332013366570,beauty,society,msnbc,"['other', 'other', 'other', 'other', 'other', 'other', 'other', 'other']","['donmahluvinlandrygame', 'uespiiiii.1115', 'megaamerican', 'coolestkidzzz', 'yijian33', 'tayoricci', 'hatsoncats', 'abdoubiye']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
397,7358538332013366570,control,society,msnbc,"['other', 'sports', 'sports', 'other', None, 'other', 'other', 'sports']","['steves.adventure', 'kazetskaya_mishka14', 'darkhan.coach', 'brisamgee', None, 'happiness07582', 'omarbella6', 'moeinmoein710']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
398,7358538332013366570,society,society,msnbc,"['other', 'society', None, 'other', 'other', 'society', None, None]","['mebye.15', 'sbsnews_au', None, 'filssawadog', 'queenperry766', 'jason_abadi', None, None]",False,0.4,False,True,False,0.0,False,0.4,False,True,False
399,7358538332013366570,sports,society,msnbc,"['beauty', 'other', 'beauty', None, 'other', 'other', 'other', 'other']","['iampipi.whoareyou', 'cloverwonyy', 'gudinhanches11', None, 'hazara.girl45', 'matt_rife', 'istudy_language', '_yeoniejae']",False,0.0,False,False,False,0.0,False,0.0,False,False,False
